G,R,X,Y,UID,GR
Male,White,0.220490719,-1.052677255,2098,MW
Male,Black,-2.348506124,-1.757793975,2099,MB
Male,Black,-1.064007702,-0.347560536,2100,MB
Male,Black,-3.082505221,-1.405235615,2101,MB
Male,Black,0.036990944,-1.052677255,2102,MB
Male,Black,-2.715505673,-1.052677255,2103,MB
Male,White,0.770990042,0.710114543,2104,MW
Male,Black,0.770990042,1.415231263,2105,MB
Male,Black,0.036990944,0.357556184,2106,MB
Male,Black,0.770990042,1.415231263,2107,MB
Female,White,0.770990042,-0.700118895,2108,FW
Male,Black,0.587490268,-0.700118895,2109,MB
Female,Black,-0.697008153,-0.700118895,2110,FB
Male,Black,-0.14650883,-1.757793975,2111,MB
Male,Black,0.036990944,-1.405235615,2112,MB
Male,Black,-1.064007702,-0.700118895,2113,MB
Male,Black,-1.431007251,-0.700118895,2114,MB
Male,Black,0.220490719,-1.052677255,2115,MB
Female,White,0.770990042,0.710114543,2116,FW
Male,Black,-0.14650883,-0.700118895,2117,MB
Male,White,-0.697008153,0.004997824,2118,MW
Male,White,0.220490719,0.357556184,2119,MW
Male,White,0.403990493,-1.757793975,2120,MW
Male,Black,0.770990042,0.004997824,2121,MB
Male,White,0.770990042,1.415231263,2122,MW
Female,White,0.770990042,0.004997824,2123,FW
Male,Black,-0.513508379,0.004997824,2124,MB
Male,White,0.587490268,0.710114543,2125,MW
Male,Black,-3.082505221,-0.347560536,2126,MB
Male,Black,0.220490719,0.004997824,2127,MB
Male,Black,0.587490268,-1.052677255,2128,MB
Male,White,0.770990042,1.415231263,2129,MW
Male,White,0.587490268,0.357556184,2130,MW
Male,Black,-0.14650883,-1.052677255,2131,MB
Male,White,0.770990042,1.415231263,2132,MW
Male,Black,0.770990042,-1.405235615,2133,MB
Female,White,0.036990944,0.357556184,2134,FW
Female,White,0.403990493,1.415231263,2135,FW
Male,Black,0.770990042,1.415231263,2136,MB
Male,Black,0.587490268,1.415231263,2137,MB
Male,White,0.220490719,1.415231263,2138,MW
Male,Black,-0.14650883,-0.347560536,2139,MB
Male,Black,0.036990944,0.357556184,2140,MB
Male,White,-1.247507477,0.004997824,2141,MW
Female,Black,0.587490268,1.062672903,2142,FB
Male,Black,-0.330008604,-1.405235615,2143,MB
Female,White,0.770990042,0.004997824,2144,FW
Female,Black,0.587490268,1.062672903,2145,FB
Female,White,0.220490719,0.710114543,2146,FW
Male,White,0.403990493,0.357556184,2147,MW
Male,Black,0.036990944,-0.347560536,2148,MB
Male,Black,0.403990493,-0.700118895,2149,MB
Male,Black,-2.165006349,-1.052677255,2150,MB
Male,White,0.403990493,-0.347560536,2151,MW
Male,Black,-0.880507928,-0.347560536,2152,MB
Male,White,0.036990944,0.710114543,2153,MW
Male,White,-0.880507928,0.357556184,2154,MW
Male,Black,-2.165006349,-1.405235615,2155,MB
Male,Black,-0.14650883,0.004997824,2156,MB
Male,Black,0.220490719,-1.052677255,2157,MB
Male,Black,0.770990042,0.004997824,2158,MB
Male,White,0.770990042,-1.052677255,2159,MW
Male,White,0.770990042,0.357556184,2160,MW
Male,Black,-3.44950477,-0.700118895,2161,MB
Female,White,0.220490719,0.710114543,2162,FW
Male,White,0.587490268,-1.405235615,2163,MW
Male,Black,0.587490268,1.062672903,2164,MB
Male,Black,0.036990944,1.415231263,2165,MB
Male,Black,0.770990042,1.415231263,2166,MB
Male,Black,0.220490719,-0.700118895,2167,MB
Male,Black,-0.697008153,0.357556184,2168,MB
Male,White,0.770990042,0.357556184,2169,MW
Male,Black,0.403990493,0.710114543,2170,MB
Female,White,0.770990042,1.415231263,2171,FW
Male,Black,-2.899005447,0.004997824,2172,MB
Female,Black,0.770990042,1.062672903,2173,FB
Male,White,0.036990944,-0.700118895,2174,MW
Female,Black,-3.44950477,-1.757793975,2175,FB
Male,Black,0.403990493,0.710114543,2176,MB
Male,Black,-0.697008153,-0.700118895,2177,MB
Male,Black,0.770990042,1.062672903,2178,MB
Male,Black,0.587490268,0.710114543,2179,MB
Male,Black,0.403990493,-0.347560536,2180,MB
Male,Black,-0.14650883,0.710114543,2181,MB
Male,Black,-1.431007251,0.357556184,2182,MB
Male,Black,0.220490719,-0.347560536,2183,MB
Male,Black,0.770990042,1.062672903,2184,MB
Male,Black,0.770990042,-1.052677255,2185,MB
Male,Black,-2.899005447,-1.405235615,2186,MB
Male,Black,-0.330008604,0.004997824,2187,MB
Female,Black,0.770990042,1.415231263,2188,FB
Male,White,0.036990944,-0.700118895,2189,MW
Male,Black,0.770990042,0.357556184,2190,MB
Male,White,0.770990042,1.415231263,2191,MW
Male,White,0.770990042,0.710114543,2192,MW
Female,Black,-0.14650883,-0.347560536,2193,FB
Female,Black,0.587490268,0.357556184,2194,FB
Male,White,0.403990493,0.004997824,2195,MW
Male,White,0.770990042,0.357556184,2196,MW
Female,Black,0.770990042,0.710114543,2197,FB
Male,Black,-0.880507928,-0.347560536,2198,MB
Male,White,-0.14650883,0.710114543,2199,MW
Male,Black,-1.247507477,-1.052677255,2200,MB
Male,Black,-0.513508379,-0.700118895,2201,MB
Male,Black,-3.082505221,-0.700118895,2202,MB
Male,Black,-0.880507928,0.004997824,2203,MB
Male,Black,0.770990042,-0.700118895,2204,MB
Male,Black,0.220490719,0.357556184,2205,MB
Male,Black,0.403990493,-0.700118895,2206,MB
Male,White,0.587490268,-0.700118895,2207,MW
Male,White,0.403990493,0.004997824,2208,MW
Male,Black,-1.064007702,-1.405235615,2209,MB
Male,Black,0.587490268,0.357556184,2210,MB
Male,Black,-0.330008604,-1.052677255,2211,MB
Male,Black,0.587490268,1.062672903,2212,MB
Male,White,0.770990042,1.415231263,2213,MW
Male,White,0.403990493,1.415231263,2214,MW
Male,Black,0.587490268,0.357556184,2215,MB
Male,Black,-2.165006349,-1.757793975,2216,MB
Male,Black,0.403990493,1.062672903,2217,MB
Female,White,0.587490268,0.710114543,2218,FW
Male,White,-1.981506575,-0.347560536,2219,MW
Female,Black,0.770990042,1.415231263,2220,FB
Male,Black,-3.44950477,-1.405235615,2221,MB
Male,Black,0.770990042,-0.700118895,2222,MB
Male,Black,-1.431007251,1.415231263,2223,MB
Male,Black,0.587490268,0.004997824,2224,MB
Male,Black,0.220490719,0.004997824,2225,MB
Male,White,0.403990493,-0.347560536,2226,MW
Male,White,0.587490268,1.062672903,2227,MW
Male,Black,-1.614507026,-1.052677255,2228,MB
Male,Black,-0.697008153,-1.405235615,2229,MB
Female,Black,0.220490719,-0.700118895,2230,FB
Female,White,0.587490268,-0.700118895,2231,FW
Male,White,0.587490268,0.710114543,2232,MW
Male,Black,0.587490268,-0.700118895,2233,MB
Female,Black,0.587490268,1.415231263,2234,FB
Male,White,0.770990042,0.357556184,2235,MW
Male,Black,-0.880507928,-1.052677255,2236,MB
Male,Black,0.220490719,-1.052677255,2237,MB
Male,White,-0.697008153,0.710114543,2238,MW
Female,Black,0.403990493,-0.347560536,2239,FB
Male,Black,-1.431007251,-1.405235615,2240,MB
Male,Black,0.587490268,0.710114543,2241,MB
Male,Black,-3.082505221,-1.405235615,2242,MB
Male,Black,0.770990042,0.357556184,2243,MB
Male,White,0.220490719,0.710114543,2244,MW
Male,White,0.587490268,1.062672903,2245,MW
Male,White,0.587490268,1.062672903,2246,MW
Female,White,0.770990042,-0.700118895,2247,FW
Male,Black,0.403990493,0.357556184,2248,MB
Male,Black,0.220490719,0.710114543,2249,MB
Male,White,0.587490268,1.415231263,2250,MW
Male,White,0.770990042,-0.700118895,2251,MW
Male,Black,0.587490268,1.415231263,2252,MB
Male,White,0.587490268,1.415231263,2253,MW
Male,Black,-2.348506124,1.062672903,2254,MB
Male,Black,-0.14650883,-1.405235615,2255,MB
Male,Black,0.770990042,-0.700118895,2256,MB
Male,White,0.770990042,0.710114543,2257,MW
Female,Black,0.770990042,0.710114543,2258,FB
Male,White,-0.697008153,0.357556184,2259,MW
Male,White,0.587490268,1.415231263,2260,MW
Male,White,0.403990493,1.062672903,2261,MW
Male,White,-0.14650883,1.415231263,2262,MW
Male,Black,0.587490268,-0.347560536,2263,MB
Male,White,0.587490268,1.415231263,2264,MW
Male,White,0.770990042,1.415231263,2265,MW
Male,Black,0.036990944,-1.052677255,2266,MB
Female,White,0.770990042,1.415231263,2267,FW
Male,Black,0.220490719,1.062672903,2268,MB
Male,White,0.036990944,-0.347560536,2269,MW
Male,Black,0.770990042,0.710114543,2270,MB
Male,White,0.770990042,1.062672903,2271,MW
Male,White,-0.14650883,-0.347560536,2272,MW
Male,Black,-4.367003643,-1.052677255,2273,MB
Male,White,0.770990042,-0.347560536,2274,MW
Male,Black,-1.431007251,-1.757793975,2275,MB
Female,Black,0.220490719,-0.347560536,2276,FB
Male,White,0.587490268,-0.700118895,2277,MW
Male,White,0.587490268,1.062672903,2278,MW
Male,White,-0.14650883,1.062672903,2279,MW
Male,White,0.403990493,0.357556184,2280,MW
Male,White,0.036990944,0.710114543,2281,MW
Male,Black,0.587490268,-1.405235615,2282,MB
Male,Black,-0.880507928,0.357556184,2283,MB
Male,White,0.587490268,-0.700118895,2284,MW
Male,Black,0.770990042,1.415231263,2285,MB
Male,White,0.587490268,1.415231263,2286,MW
Male,White,0.220490719,0.357556184,2287,MW
Male,White,0.403990493,0.710114543,2288,MW
Male,Black,0.403990493,-1.052677255,2289,MB
Male,Black,-1.7980068,0.710114543,2290,MB
Male,White,0.587490268,0.004997824,2291,MW
Male,Black,-0.14650883,-1.052677255,2292,MB
Male,Black,0.403990493,-0.700118895,2293,MB
Male,White,-2.165006349,-1.052677255,2294,MW
Male,White,-0.14650883,1.062672903,2295,MW
Male,Black,-2.532005898,-0.347560536,2296,MB
Male,White,-1.247507477,0.004997824,2297,MW
Male,Black,-0.14650883,-0.700118895,2298,MB
Male,Black,-1.064007702,0.710114543,2299,MB
Male,Black,-0.330008604,1.062672903,2300,MB
Male,Black,-1.614507026,-1.052677255,2301,MB
Male,Black,0.770990042,1.062672903,2302,MB
Female,White,0.403990493,0.004997824,2303,FW
Male,Black,0.220490719,0.357556184,2304,MB
Male,Black,0.220490719,0.004997824,2305,MB
Male,White,-0.513508379,-1.757793975,2306,MW
Male,Black,-2.532005898,-1.757793975,2307,MB
Male,Black,0.587490268,-1.405235615,2308,MB
Male,White,0.587490268,-1.405235615,2309,MW
Male,Black,0.220490719,1.062672903,2310,MB
Male,Black,-0.330008604,-0.347560536,2311,MB
Male,Black,0.770990042,-0.347560536,2312,MB
Female,White,0.403990493,0.004997824,2313,FW
Male,Black,0.403990493,-0.347560536,2314,MB
Male,Black,-1.064007702,-1.052677255,2315,MB
Female,White,0.587490268,0.710114543,2316,FW
Male,Black,-0.330008604,1.415231263,2317,MB
Male,Black,0.403990493,1.415231263,2318,MB
Male,Black,-0.880507928,0.357556184,2319,MB
Male,Black,0.036990944,0.357556184,2320,MB
Male,Black,0.587490268,0.004997824,2321,MB
Male,Black,0.770990042,0.710114543,2322,MB
Male,White,0.220490719,1.415231263,2323,MW
Male,Black,-1.7980068,-1.757793975,2324,MB
Male,Black,-0.14650883,-1.052677255,2325,MB
Male,Black,-0.14650883,0.357556184,2326,MB
Female,White,0.587490268,0.710114543,2327,FW
Female,Black,0.770990042,1.415231263,2328,FB
Male,White,0.036990944,1.062672903,2329,MW
Male,White,0.770990042,0.004997824,2330,MW
Male,White,-0.880507928,-1.405235615,2331,MW
Male,Black,-0.697008153,-1.405235615,2332,MB
Female,Black,0.770990042,1.415231263,2333,FB
Male,White,0.587490268,-0.700118895,2334,MW
Male,Black,0.036990944,-1.405235615,2335,MB
Male,White,0.036990944,0.357556184,2336,MW
Male,White,-0.14650883,-0.347560536,2337,MW
Female,White,0.587490268,-0.347560536,2338,FW
Male,Black,0.403990493,-1.405235615,2339,MB
Female,White,0.770990042,1.062672903,2340,FW
Female,Black,0.587490268,0.004997824,2341,FB
Male,White,-0.330008604,1.062672903,2342,MW
Male,Black,0.770990042,0.004997824,2343,MB
Female,White,0.220490719,0.004997824,2344,FW
Male,Black,0.036990944,-1.052677255,2345,MB
Male,White,0.403990493,0.357556184,2346,MW
Female,White,0.770990042,1.415231263,2347,FW
Male,Black,0.220490719,1.415231263,2348,MB
Male,Black,0.770990042,0.710114543,2349,MB
Male,Black,-1.7980068,1.415231263,2350,MB
Male,Black,0.770990042,1.415231263,2351,MB
Male,Black,0.770990042,-0.347560536,2352,MB
Male,Black,0.587490268,-1.757793975,2353,MB
Male,White,0.587490268,1.062672903,2354,MW
Male,Black,0.587490268,1.415231263,2355,MB
Male,Black,0.770990042,0.357556184,2356,MB
Male,White,0.036990944,0.004997824,2357,MW
Male,Black,0.770990042,0.004997824,2358,MB
Male,Black,0.587490268,1.062672903,2359,MB
Male,Black,0.403990493,1.415231263,2360,MB
Male,White,0.220490719,1.062672903,2361,MW
Male,Black,0.403990493,0.004997824,2362,MB
Male,Black,-2.165006349,-0.700118895,2363,MB
Male,White,0.403990493,1.415231263,2364,MW
Male,White,0.587490268,0.710114543,2365,MW
Male,Black,0.770990042,-1.405235615,2366,MB
Male,Black,0.036990944,0.357556184,2367,MB
Male,Black,-0.880507928,-0.700118895,2368,MB
Male,White,0.770990042,1.415231263,2369,MW
Male,White,0.770990042,-1.052677255,2370,MW
Male,White,0.770990042,0.710114543,2371,MW
Male,Black,-1.981506575,-1.757793975,2372,MB
Male,White,0.036990944,0.357556184,2373,MW
Male,Black,0.770990042,0.004997824,2374,MB
Male,Black,-0.330008604,-1.405235615,2375,MB
Female,White,0.036990944,-0.347560536,2376,FW
Male,Black,0.403990493,1.415231263,2377,MB
Male,Black,0.770990042,0.004997824,2378,MB
Female,White,-0.14650883,-0.700118895,2379,FW
Male,Black,0.770990042,0.004997824,2380,MB
Male,Black,0.770990042,0.357556184,2381,MB
Female,Black,0.587490268,1.062672903,2382,FB
Male,Black,-0.697008153,-1.405235615,2383,MB
Male,Black,-0.697008153,0.004997824,2384,MB
Male,White,0.770990042,-0.347560536,2385,MW
Male,Black,-0.697008153,0.710114543,2386,MB
Male,White,-0.697008153,-0.347560536,2387,MW
Male,Black,0.587490268,-1.405235615,2388,MB
Male,Black,-2.899005447,-1.757793975,2389,MB
Male,White,0.403990493,-0.347560536,2390,MW
Male,White,0.587490268,1.415231263,2391,MW
Male,Black,0.403990493,-0.700118895,2392,MB
Male,White,0.403990493,-1.052677255,2393,MW
Female,Black,0.036990944,1.062672903,2394,FB
Female,White,0.587490268,0.004997824,2395,FW
Male,Black,0.036990944,-1.405235615,2396,MB
Male,Black,-1.614507026,0.004997824,2397,MB
Male,Black,0.587490268,0.004997824,2398,MB
Male,Black,-1.064007702,0.004997824,2399,MB
Male,Black,0.587490268,-1.757793975,2400,MB
Female,White,-0.513508379,0.710114543,2401,FW
Male,Black,0.403990493,1.415231263,2402,MB
Male,Black,0.403990493,-0.347560536,2403,MB
Male,Black,0.587490268,-0.700118895,2404,MB
Male,Black,-0.697008153,-1.405235615,2405,MB
Male,Black,-0.330008604,-0.700118895,2406,MB
Male,Black,-1.064007702,-1.757793975,2407,MB
Male,Black,-1.247507477,-1.405235615,2408,MB
Male,Black,0.220490719,-0.347560536,2409,MB
Male,Black,-0.330008604,-1.757793975,2410,MB
Male,Black,0.770990042,-0.347560536,2411,MB
Male,Black,0.587490268,1.415231263,2412,MB
Male,White,0.587490268,-0.700118895,2413,MW
Male,White,0.587490268,-0.347560536,2414,MW
Male,Black,0.403990493,-0.700118895,2415,MB
Male,Black,-1.431007251,-0.347560536,2416,MB
Male,Black,0.587490268,1.062672903,2417,MB
Male,Black,-0.330008604,-1.052677255,2418,MB
Male,Black,0.587490268,0.710114543,2419,MB
Female,White,-0.14650883,-0.700118895,2420,FW
Male,Black,0.587490268,-1.052677255,2421,MB
Male,Black,-1.247507477,1.415231263,2422,MB
Male,Black,0.770990042,-0.347560536,2423,MB
Male,Black,0.770990042,1.062672903,2424,MB
Male,White,-0.14650883,1.415231263,2425,MW
Male,White,0.036990944,0.710114543,2426,MW
Male,White,0.770990042,1.415231263,2427,MW
Female,Black,0.587490268,0.710114543,2428,FB
Male,Black,0.220490719,-1.757793975,2429,MB
Male,Black,-0.697008153,0.357556184,2430,MB
Male,Black,-0.880507928,-1.405235615,2431,MB
Female,Black,0.403990493,-1.405235615,2432,FB
Male,Black,0.770990042,1.415231263,2433,MB
Female,Black,0.587490268,1.062672903,2434,FB
Male,Black,0.036990944,-1.052677255,2435,MB
Female,White,-3.082505221,-1.757793975,2436,FW
Female,Black,0.587490268,0.357556184,2437,FB
Female,White,0.403990493,0.004997824,2438,FW
Female,White,0.770990042,-0.700118895,2439,FW
Male,Black,0.036990944,-1.405235615,2440,MB
Male,Black,0.220490719,0.004997824,2441,MB
Male,Black,0.770990042,0.004997824,2442,MB
Male,White,0.036990944,0.004997824,2443,MW
Male,White,0.220490719,-0.347560536,2444,MW
Male,Black,-1.064007702,0.004997824,2445,MB
Male,Black,0.770990042,0.004997824,2446,MB
Male,Black,-1.247507477,1.062672903,2447,MB
Male,Black,-1.614507026,-1.757793975,2448,MB
Male,Black,-1.7980068,-0.347560536,2449,MB
Male,Black,0.036990944,-1.052677255,2450,MB
Male,Black,-1.7980068,-1.052677255,2451,MB
Male,Black,-1.247507477,-0.700118895,2452,MB
Female,Black,0.770990042,1.415231263,2453,FB
Male,White,-4.183503868,-1.405235615,2454,MW
Male,Black,-0.330008604,0.004997824,2455,MB
Male,White,0.220490719,0.004997824,2456,MW
Female,Black,0.220490719,0.710114543,2457,FB
Male,Black,-2.532005898,-1.052677255,2458,MB
Male,Black,0.036990944,1.062672903,2459,MB
Male,White,-1.431007251,1.062672903,2460,MW
Male,Black,0.770990042,1.062672903,2461,MB
Male,White,0.770990042,1.062672903,2462,MW
Male,Black,-0.330008604,-1.052677255,2463,MB
Male,Black,-0.697008153,-0.700118895,2464,MB
Male,Black,0.770990042,1.062672903,2465,MB
Male,White,0.036990944,1.062672903,2466,MW
Female,Black,0.036990944,0.710114543,2467,FB
Male,Black,0.770990042,-0.347560536,2468,MB
Male,White,0.770990042,1.062672903,2469,MW
Male,White,0.587490268,0.357556184,2470,MW
Female,Black,0.770990042,0.004997824,2471,FB
Female,White,-1.247507477,-0.347560536,2472,FW
Male,Black,0.220490719,0.357556184,2473,MB
Male,White,0.770990042,1.415231263,2474,MW
Male,Black,-0.697008153,-0.347560536,2475,MB
Male,Black,0.403990493,-1.405235615,2476,MB
Female,Black,0.403990493,0.357556184,2477,FB
Female,Black,0.036990944,-0.700118895,2478,FB
Male,White,0.587490268,0.710114543,2479,MW
Male,White,0.403990493,1.415231263,2480,MW
Male,White,0.220490719,0.357556184,2481,MW
Male,Black,0.587490268,1.415231263,2482,MB
Male,Black,0.587490268,-1.052677255,2483,MB
Male,Black,0.587490268,0.004997824,2484,MB
Male,Black,0.403990493,0.004997824,2485,MB
Male,Black,-1.247507477,0.004997824,2486,MB
Male,White,0.770990042,0.357556184,2487,MW
Female,White,-0.513508379,0.357556184,2488,FW
Male,White,0.770990042,1.415231263,2489,MW
Female,Black,-0.14650883,0.357556184,2490,FB
Male,White,0.220490719,-0.700118895,2491,MW
Male,Black,-0.697008153,-1.405235615,2492,MB
Male,White,0.587490268,0.357556184,2493,MW
Male,Black,-1.431007251,-1.052677255,2494,MB
Male,White,0.770990042,0.710114543,2495,MW
Female,Black,0.587490268,1.062672903,2496,FB
Male,White,0.770990042,1.062672903,2497,MW
Male,White,0.587490268,0.710114543,2498,MW
Male,Black,0.220490719,-1.405235615,2499,MB
Female,White,-0.14650883,0.004997824,2500,FW
Male,Black,0.587490268,-1.405235615,2501,MB
Female,Black,0.770990042,0.004997824,2502,FB
Male,Black,-1.064007702,-1.405235615,2503,MB
Male,Black,0.770990042,1.062672903,2504,MB
Male,Black,0.770990042,1.415231263,2505,MB
Male,Black,0.587490268,0.710114543,2506,MB
Male,White,0.036990944,-1.405235615,2507,MW
Male,Black,0.587490268,1.062672903,2508,MB
Male,White,0.587490268,1.062672903,2509,MW
Male,White,0.770990042,1.062672903,2510,MW
Male,Black,0.587490268,0.357556184,2511,MB
Female,White,0.770990042,0.004997824,2512,FW
Male,Black,-2.899005447,-0.700118895,2513,MB
Male,White,0.770990042,0.710114543,2514,MW
Female,White,0.770990042,1.415231263,2515,FW
Male,Black,0.770990042,0.357556184,2516,MB
Male,Black,0.403990493,1.415231263,2517,MB
Male,Black,0.403990493,-1.757793975,2518,MB
Male,White,0.587490268,0.710114543,2519,MW
Female,Black,0.403990493,1.415231263,2520,FB
Male,White,0.403990493,0.004997824,2521,MW
Female,Black,0.403990493,0.357556184,2522,FB
Female,White,0.220490719,-0.347560536,2523,FW
Male,Black,0.770990042,-0.700118895,2524,MB
Female,Black,0.770990042,1.415231263,2525,FB
Female,Black,-1.7980068,-0.700118895,2526,FB
Male,White,0.587490268,1.062672903,2527,MW
Male,Black,0.770990042,0.357556184,2528,MB
Female,Black,0.403990493,-1.052677255,2529,FB
Female,Black,0.770990042,0.357556184,2530,FB
Male,White,0.587490268,0.004997824,2531,MW
Male,Black,0.587490268,-1.757793975,2532,MB
Female,Black,0.220490719,-0.700118895,2533,FB
Male,Black,-0.14650883,-1.405235615,2534,MB
Female,Black,0.403990493,-0.347560536,2535,FB
Male,White,0.770990042,1.062672903,2536,MW
Male,White,-0.880507928,-1.052677255,2537,MW
Male,White,0.770990042,1.415231263,2538,MW
Male,Black,-0.513508379,-1.757793975,2539,MB
Male,Black,-0.14650883,0.357556184,2540,MB
Male,Black,-1.247507477,-1.052677255,2541,MB
Female,White,0.220490719,-0.700118895,2542,FW
Male,Black,0.220490719,1.062672903,2543,MB
Male,White,0.770990042,0.004997824,2544,MW
Male,Black,-2.715505673,-1.757793975,2545,MB
Male,Black,0.587490268,1.062672903,2546,MB
Female,White,0.770990042,-0.347560536,2547,FW
Male,Black,0.587490268,-0.700118895,2548,MB
Male,White,0.220490719,0.004997824,2549,MW
Male,White,0.587490268,-1.405235615,2550,MW
Male,Black,0.587490268,0.357556184,2551,MB
Female,Black,0.770990042,0.004997824,2552,FB
Male,Black,0.770990042,0.357556184,2553,MB
Male,Black,0.220490719,-1.757793975,2554,MB
Male,Black,-0.14650883,-1.405235615,2555,MB
Male,White,0.587490268,1.062672903,2556,MW
Male,Black,-1.981506575,-1.405235615,2557,MB
Male,Black,0.587490268,-0.700118895,2558,MB
Male,Black,-0.880507928,-1.052677255,2559,MB
Male,Black,0.220490719,-0.700118895,2560,MB
Male,Black,0.587490268,1.062672903,2561,MB
Male,Black,-0.880507928,-1.405235615,2562,MB
Male,Black,0.587490268,-0.700118895,2563,MB
Female,Black,0.770990042,1.415231263,2564,FB
Male,White,0.770990042,1.062672903,2565,MW
Male,Black,0.587490268,-1.052677255,2566,MB
Female,Black,-3.266004996,-1.405235615,2567,FB
Male,Black,-1.247507477,0.710114543,2568,MB
Male,Black,0.403990493,1.415231263,2569,MB
Female,White,0.587490268,0.710114543,2570,FW
Male,White,-2.348506124,0.357556184,2571,MW
Male,White,0.403990493,0.004997824,2572,MW
Male,White,0.770990042,-1.052677255,2573,MW
Female,White,0.770990042,1.415231263,2574,FW
Male,Black,0.036990944,1.062672903,2575,MB
Male,White,0.587490268,1.062672903,2576,MW
Male,Black,0.770990042,-1.405235615,2577,MB
Male,Black,0.403990493,-1.405235615,2578,MB
Male,White,0.587490268,0.357556184,2579,MW
Male,Black,0.403990493,-1.405235615,2580,MB
Male,Black,0.403990493,1.062672903,2581,MB
Male,Black,0.770990042,0.710114543,2582,MB
Male,Black,-1.431007251,0.710114543,2583,MB
Male,Black,-3.082505221,-1.052677255,2584,MB
Male,White,0.587490268,1.062672903,2585,MW
Female,White,0.403990493,-1.405235615,2586,FW
Male,Black,0.770990042,1.415231263,2587,MB
Female,White,0.587490268,0.004997824,2588,FW
Male,Black,-0.513508379,0.710114543,2589,MB
Female,Black,0.220490719,-0.700118895,2590,FB
Male,White,-0.330008604,-1.052677255,2591,MW
Male,White,0.770990042,1.062672903,2592,MW
Male,White,0.403990493,1.062672903,2593,MW
Male,Black,0.036990944,0.357556184,2594,MB
Male,Black,-0.14650883,-1.757793975,2595,MB
Female,Black,0.587490268,0.004997824,2596,FB
Male,White,-1.064007702,-1.757793975,2597,MW
Female,Black,0.587490268,1.062672903,2598,FB
Male,White,0.770990042,-0.347560536,2599,MW
Male,Black,0.587490268,1.415231263,2600,MB
Male,Black,-2.348506124,-1.405235615,2601,MB
Female,White,0.770990042,1.062672903,2602,FW
Male,Black,-2.165006349,-1.052677255,2603,MB
Male,White,0.403990493,0.357556184,2604,MW
Male,Black,0.587490268,0.357556184,2605,MB
Male,Black,0.587490268,0.004997824,2606,MB
Male,Black,0.770990042,0.357556184,2607,MB
Female,Black,0.770990042,0.357556184,2608,FB
Male,Black,-2.899005447,-0.700118895,2609,MB
Male,Black,-2.899005447,-1.405235615,2610,MB
Male,Black,-0.880507928,-0.700118895,2611,MB
Male,Black,0.770990042,-0.347560536,2612,MB
Male,Black,-1.064007702,-0.347560536,2613,MB
Male,Black,0.770990042,1.415231263,2614,MB
Male,Black,0.587490268,-1.405235615,2615,MB
Male,White,0.770990042,0.710114543,2616,MW
Male,Black,0.770990042,0.004997824,2617,MB
Male,White,0.403990493,-0.700118895,2618,MW
Male,Black,0.770990042,-0.347560536,2619,MB
Male,White,0.587490268,1.415231263,2620,MW
Female,Black,0.770990042,1.062672903,2621,FB
Female,Black,0.220490719,0.710114543,2622,FB
Male,Black,0.403990493,-0.700118895,2623,MB
Female,Black,0.220490719,0.004997824,2624,FB
Male,White,0.770990042,1.415231263,2625,MW
Male,White,0.403990493,-0.347560536,2626,MW
Male,Black,0.587490268,-1.405235615,2627,MB
Male,Black,0.403990493,-1.405235615,2628,MB
Female,White,0.587490268,1.062672903,2629,FW
Female,Black,0.587490268,0.710114543,2630,FB
Male,White,0.036990944,0.357556184,2631,MW
Male,Black,-1.064007702,-0.347560536,2632,MB
Male,Black,0.036990944,0.004997824,2633,MB
Male,Black,0.036990944,-1.405235615,2634,MB
Female,Black,-0.14650883,0.710114543,2635,FB
Male,White,0.770990042,1.062672903,2636,MW
Female,Black,-1.431007251,-1.405235615,2637,FB
Male,Black,0.770990042,1.062672903,2638,MB
Male,Black,0.220490719,1.415231263,2639,MB
Male,Black,0.770990042,0.004997824,2640,MB
Male,Black,0.587490268,0.710114543,2641,MB
Male,Black,0.587490268,0.357556184,2642,MB
Male,Black,-2.715505673,1.062672903,2643,MB
Male,White,0.220490719,-0.347560536,2644,MW
Female,White,0.587490268,-1.405235615,2645,FW
Female,Black,-0.14650883,0.710114543,2646,FB
Male,Black,-1.431007251,-1.052677255,2647,MB
Male,Black,0.220490719,0.710114543,2648,MB
Male,Black,-0.513508379,0.004997824,2649,MB
Male,White,0.587490268,0.004997824,2650,MW
Male,White,0.587490268,-0.700118895,2651,MW
Male,Black,-0.330008604,0.357556184,2652,MB
Male,White,0.036990944,0.710114543,2653,MW
Male,Black,-1.981506575,-1.405235615,2654,MB
Male,Black,0.770990042,1.415231263,2655,MB
Female,White,0.770990042,1.062672903,2656,FW
Male,Black,0.587490268,-0.700118895,2657,MB
Male,White,0.587490268,0.710114543,2658,MW
Male,Black,-0.330008604,-1.757793975,2659,MB
Female,White,0.403990493,1.415231263,2660,FW
Male,Black,0.770990042,0.004997824,2661,MB
Male,Black,0.587490268,-0.347560536,2662,MB
Male,Black,0.770990042,1.415231263,2663,MB
Female,Black,-1.064007702,-1.052677255,2664,FB
Male,Black,-0.14650883,0.357556184,2665,MB
Male,White,0.403990493,-1.405235615,2666,MW
Female,White,0.220490719,-1.405235615,2667,FW
Male,Black,-0.513508379,-1.405235615,2668,MB
Male,White,0.220490719,-0.700118895,2669,MW
Male,White,0.587490268,1.415231263,2670,MW
Male,Black,0.770990042,0.004997824,2671,MB
